channel_transfer,person_id,onboard_datetime
Direct - Paid Search (brand) - Organic Search,55fc32df69702d0ea5520000,2015-09-23 15:30:42.809
Direct - Paid Search (brand) - Organic Search,557db1ef69702d0517030000,2015-07-03 15:57:07.152
Direct - Paid Search (brand) - Organic Search,55e439b669702d1c273c0000,2015-09-10 14:27:46.966
Direct - Paid Search (brand) - Organic Search,55fb81dd69702d470b040000,2015-09-28 19:32:36.638
Direct - Paid Search (brand) - Organic Search,54b55c0c69702d26f6050000,2015-01-17 20:13:59.931
Direct - Paid Search (brand) - Organic Search,5646466069702d1f2e160000,2015-11-20 19:07:48.004
Direct - Paid Search (brand) - Organic Search,54b0026869702d7a1e090000,2015-01-14 21:37:19.904
Direct - Paid Search (brand) - Organic Search,551da6a969702d37c2160000,2015-04-10 19:45:53.796
Direct - Paid Search (brand) - Organic Search,56420ecc69702d6c509b0000,2015-11-12 20:35:22.464
Direct - Paid Search (brand) - Organic Search,54bbc9b369702d3481020000,2015-01-24 18:34:10.267
Direct - Paid Search (brand) - Organic Search,55d88edb69702d3740020000,2015-08-28 19:16:20.168
Direct - Paid Search (brand) - Organic Search,562a9e3669702d2df9030000,2015-11-05 22:42:03.843
Direct - Paid Search (brand) - Organic Search,55e91cb169702d454a280000,2015-09-14 16:04:35.722
Direct - Paid Search (brand) - Organic Search,56227c8769702d2853400000,2015-10-21 13:58:24.139
Direct - Paid Search (brand) - Organic Search,5505aadb69702d5200050000,2015-03-19 17:44:32.748
Direct - Paid Search (brand) - Organic Search,53a09211293087f4f00005d3,2014-06-20 13:38:51.717
Direct - Paid Search (brand) - Organic Search,5630eb3169702d1dfc130000,2015-11-02 21:05:46.789
Email - PillPack,5387e90729308746c700008b,2015-07-09 19:51:40.482
Direct - Paid Search (brand) - Organic Search,5601387b69702d6628110000,2015-10-01 18:23:07.368
Direct - Paid Search (brand) - Organic Search,562fe82769702d6d202a0000,2015-12-17 22:18:09.981
Direct - Paid Search (brand) - Organic Search,54fcca2e69702d5328010000,2015-03-16 19:13:47.707
Direct - Paid Search (brand) - Organic Search,542adacce8b0409494000043,2014-10-08 20:27:58.82
Direct - Paid Search (brand) - Organic Search,54eddcda69702d3979010000,2015-02-26 19:16:30.647
Direct - Paid Search (brand) - Organic Search,561180c869702d7c703e0000,2015-10-08 15:58:12.613
Facebook Ads,55038a6569702d367e060000,2015-03-20 22:19:40.406
Facebook Ads,556ce4e569702d6260080000,2015-06-09 18:53:58.664
Direct - Paid Search (brand) - Organic Search,54fb01a269702d5ad4020000,2015-03-17 20:18:49.018
Facebook Ads,5626c75869702d19d30d0000,2015-10-26 17:59:42.435
Direct - Paid Search (brand) - Organic Search,565f27da69702d703e3b0000,2015-12-03 14:58:10.487
Direct - Paid Search (brand) - Organic Search,563a965869702d31963a0000,2015-11-09 13:38:05.119
Direct - Paid Search (brand) - Organic Search,552fe7db69702d2c6d060000,2015-04-19 20:16:58.73
Direct - Paid Search (brand) - Organic Search,5630323369702d139e000000,2015-10-30 21:28:27.24
Direct - Paid Search (brand) - Organic Search,55e4d19269702d5bbd0c0000,2015-09-08 16:42:17.036
Direct - Paid Search (brand) - Organic Search,5654e6e069702d16c52d0000,2015-12-09 17:24:54.238
Direct - Paid Search (brand) - Organic Search,552eabdb69702d2cca0b0000,2015-04-20 17:07:31.406
Facebook Ads,564658bc69702d0d57170000,2015-12-02 22:33:39.505
Direct - Paid Search (brand) - Organic Search,5543cb1869702d4def030000,2015-05-02 17:54:25.571
Direct - Paid Search (brand) - Organic Search,53e4562a293087df4300002c,2014-08-13 14:42:55.393
Direct - Paid Search (brand) - Organic Search,551b0e7269702d67d8030000,2015-04-07 13:29:25.532
Facebook Ads,55ba659269702d02d3050000,2015-08-10 18:11:07.67
Facebook Ads,56835a3e69702d1aa3100000,2016-01-07 15:43:35.854
Direct - Paid Search (brand) - Organic Search,55fb799969702d2cd8030000,2015-10-01 21:42:20.028
undefined,554103b769702d74bd040000,2015-06-05 18:18:28.54
Direct - Paid Search (brand) - Organic Search,568b179269702d4a880d0000,2016-01-05 23:04:12.512
Direct - Paid Search (brand) - Organic Search,55df819169702d25063d0000,2015-08-31 20:21:10.942
Direct - Paid Search (brand) - Organic Search,5623385669702d6475470000,2015-11-04 15:35:45.698
Direct - Paid Search (brand) - Organic Search,5667a4a069702d1f0b030000,2015-12-09 20:55:37.324
Direct - Paid Search (brand) - Organic Search,559ef53a69702d2e63020000,2015-07-27 17:37:13.284
Direct - Paid Search (brand) - Organic Search,55faebeb69702d2758610000,2015-10-06 16:06:02.398
Direct - Paid Search (brand) - Organic Search,563705b369702d634e570000,2015-11-11 15:52:30.09
Direct - Paid Search (brand) - Organic Search,54c7dd2969702d3935020000,2015-02-05 22:01:23.059
Direct - Paid Search (brand) - Organic Search,56102ca169702d49e3010000,2015-10-08 15:18:05.807
Direct - Paid Search (brand) - Organic Search,55351cad69702d36950a0000,2015-04-29 14:56:19.201
Direct - Paid Search (brand) - Organic Search,560dc49e69702d13b53a0000,2015-10-05 19:51:08.421
Direct - Paid Search (brand) - Organic Search,559deb6e69702d2166000000,2015-07-21 15:21:47.505
Direct - Paid Search (brand) - Organic Search,55c94f4a69702d0c9f010000,2015-12-11 17:14:55.1
Direct - Paid Search (brand) - Organic Search,5693f34569702d6af32a0100,2016-01-13 21:42:51.882
Direct - Paid Search (brand) - Organic Search,55a1731269702d497c000000,2015-07-21 17:08:19.145
Facebook Ads,56542fd469702d4ced000000,2015-12-14 15:13:49.91
Facebook Ads,54b9a11c69702d5800020000,2016-01-08 17:20:21.728
Direct - Paid Search (brand) - Organic Search,56312ba869702d2dc2b40000,2015-11-02 22:05:08.633
Direct - Paid Search (brand) - Organic Search,568dc08b69702d75d6000000,2016-01-11 17:19:23.861
Direct - Paid Search (brand) - Organic Search,55e9a13869702d0a51200000,2015-09-08 21:06:01.592
Direct - Paid Search (brand) - Organic Search,559e8bfc69702d6cdf050000,2015-07-31 16:03:16.112
Direct - Paid Search (brand) - Organic Search,5671f65569702d7b304b0000,2015-12-30 22:20:04.51
Direct - Paid Search (brand) - Organic Search,55608b3f69702d7a91050000,2015-05-27 14:27:49.884
Direct - Paid Search (brand) - Organic Search,55931a2669702d6c18000000,2015-07-16 13:34:14.113
Direct - Paid Search (brand) - Organic Search,54c7c98a69702d097b040000,2015-01-31 15:15:07.208
Facebook Ads,566f6dbd69702d30530d0000,2016-01-07 15:47:42.382
undefined,53156a0b0937feb4aa000004,2015-10-12 21:13:28.472
Direct - Paid Search (brand) - Organic Search,5665d79a69702d3982c10000,2015-12-23 20:33:04.004
Direct - Paid Search (brand) - Organic Search,55e48e4b69702d7ee1400000,2015-09-11 19:41:10.574
Direct - Paid Search (brand) - Organic Search,566d79a169702d74c3070000,2015-12-23 19:10:28.598
Direct - Paid Search (brand) - Organic Search,55d33e4769702d48c22f0000,2015-08-19 18:26:47.031
Facebook Ads,56236e8369702d61a6480000,2015-10-27 15:31:32.819
Facebook Ads,563ec2ef69702d4f55010000,2015-11-16 18:39:45.57
Direct - Paid Search (brand) - Organic Search,566c67f769702d4ca2050000,2015-12-14 16:11:17.708
Direct - Paid Search (brand) - Organic Search,5632637369702d6155470000,2016-01-11 19:51:20.31
Direct - Paid Search (brand) - Organic Search,55f96d6e69702d0608870000,2015-10-02 13:06:27.029
undefined,562e1e9869702d37c6050000,2015-11-09 17:00:52.781
Direct - Paid Search (brand) - Organic Search,55e6007169702d3b9e250000,2015-09-08 20:23:14.295
Facebook Ads,5566f0db69702d2596000000,2015-06-06 14:59:58.335
Direct - Paid Search (brand) - Organic Search,55ade62969702d58ad030000,2015-07-27 18:25:58.347
Direct - Paid Search (brand) - Organic Search,557c2b0169702d23ad000000,2015-06-30 15:03:22.46
Direct - Paid Search (brand) - Organic Search,566d23d669702d6157060000,2015-12-15 18:15:14.652
Direct - Paid Search (brand) - Organic Search,549f1cac69702d5705090000,2015-01-01 15:37:54.544
Facebook Ads,55e05c4f69702d42bd9a0000,2015-10-02 17:39:28.633
Facebook Ads,56e2f5fb07cabc5028c8dab3,2016-03-16 19:50:23.089
Phone,56dddedf1450d3069f0d72e3,2016-03-15 19:48:38.038
Referral,56a0fe6969702d348a4b0e00,2016-03-07 21:24:39.802
Facebook Ads,56d4305407cabc3091b9a036,2016-02-29 15:20:12.516
Phone,56d73725ea9f7737a9de6ef8,2016-03-04 21:11:10.789
Direct - Paid Search (brand) - Organic Search,56e195638d26032effbf41fc,2016-03-10 21:22:43.68
Facebook Ads,55ed99a969702d65780c0100,2015-09-10 14:36:14.228
Referral,56d77ea08d26032ac8ffd3d2,2016-03-29 17:13:06.762
Direct - Paid Search (brand) - Organic Search,56d436c01450d368e8321ca3,2016-03-02 22:23:11.202
Direct - Paid Search (brand) - Organic Search,56d1a0dc07cabc42881bbc9b,2016-02-29 21:16:09.079
GeistM,56e0e2db07cabc6694a37c77,2016-03-11 15:32:18.828
Phone,56cf9b018d260365ec5fc88c,2016-03-01 20:12:57.383
Direct - Paid Search (brand) - Organic Search,56e7060c07cabc492ef05598,2016-03-18 15:10:18.157
Direct - Paid Search (brand) - Organic Search,57028bdc8d260335e92680a8,2016-04-12 20:13:36.402
Direct - Paid Search (brand) - Organic Search,56e9b620a6a4f21930f22338,2016-04-01 21:23:12.506
Customer Support - Unknown,56c9c9f76c021e2f616c5329,2016-03-07 16:41:44.243
Facebook Ads,56c9cf8af46b3e79ce99f2d6,2016-03-02 19:28:03.41
Phone,56b67b636c021e51933eeacf,2016-04-06 17:28:46.049
Direct - Paid Search (brand) - Organic Search,56d7079aa6a4f20ea35113c1,2016-03-07 21:48:00.48
Facebook Ads,56e5a0cd07cabc2e24eae36a,2016-03-21 20:37:57.934
Direct - Paid Search (brand) - Organic Search,56f16e6107cabc5011fffb98,2016-03-22 20:30:32.58
Email - PillPack,5620bf5c69702d6106000000,2016-03-11 15:16:13.748
Facebook Ads,5710d46c07cabc5abfde9f43,2016-04-22 16:15:59.277
Direct - Paid Search (brand) - Organic Search,566f73d069702d40ca240000,2016-03-24 15:12:26.441
undefined,56de2caf07cabc553dd5501b,2016-03-10 20:50:59.582
Phone,56ec3e01ea9f7735bc6ca1ac,2016-04-07 15:40:04.734
Direct - Paid Search (brand) - Organic Search,56e9cc91a6a4f26632f245a9,2016-03-22 14:26:37.004
Phone,56e71df307cabc30f0c21632,2016-03-16 15:45:51.93
Direct - Paid Search (brand) - Organic Search,56d7384f1450d316958f9598,2016-03-16 20:23:33.611
Phone,56e86ee2ea9f777bed0e2282,2016-03-24 15:28:53.72
Direct - Paid Search (brand) - Organic Search,56f060a58d260365596d310f,2016-03-28 17:11:27.0
Facebook Ads,570f391dea9f776d855a410e,2016-04-21 16:32:42.837
Phone,56f93e70a6a4f23e0ca4ef77,2016-03-31 14:09:37.519
Direct - Paid Search (brand) - Organic Search,5567378a69702d0c3d030000,2015-06-24 14:19:49.887
Direct - Paid Search (brand) - Organic Search,56a1987869702d04e77b0000,2016-03-28 20:29:00.485
Phone,56e2ed43a6a4f25ee585b5d7,2016-03-15 13:52:19.814
Direct - Paid Search (brand) - Organic Search,5599936d69702d3e7a0f0000,2016-03-23 12:47:06.25
Email - PillPack,56d85f3b1450d377beadbd48,2016-03-09 16:57:05.007
Phone,5714f3b007cabc62ff05e387,2016-04-22 18:52:54.788
Customer Support - Unknown,571b73dc8d26036f71507ef2,2016-04-26 17:25:24.334
Phone,56bd4ae76c021e38d7821d3e,2016-04-11 14:29:14.261
Facebook Ads,5720146d8d26031fc7d42988,2016-05-03 21:18:13.1
Direct - Paid Search (brand) - Organic Search,56eda33fa6a4f21befe80565,2016-03-23 17:09:49.732
Phone,57026e8c07cabc1302dc587c,2016-04-13 19:16:48.381
Phone,56eb0f3da6a4f23d096caa0a,2016-03-21 15:07:55.068
Facebook Ads,56d11213a6a4f25acff4e4b9,2016-03-16 18:04:28.112
Facebook Ads,56e0212ea6a4f22bb9d55518,2016-03-16 20:57:34.252
Direct - Paid Search (brand) - Organic Search,56d07ee11450d32b263ad1a5,2016-03-08 14:55:50.627
Phone,56bdec936c021e7129821e2b,2016-04-25 20:52:13.736
Phone,56526d4769702d42630d0000,2016-05-09 16:22:54.316
Facebook Ads,56a345a469702d0512600a00,2016-01-28 17:54:09.321
Direct - Paid Search (brand) - Organic Search,567bfda769702d19ade80000,2016-03-24 12:47:27.23
Phone,56c4ef13f46b3e64c424efce,2016-04-05 16:03:03.565
Facebook Ads,56f8c0a0a6a4f246b8706384,2016-04-04 21:37:37.05
Phone,571125f5a6a4f254d916f2c6,2016-04-21 21:39:22.719
Facebook Ads,5731cd7cea9f777a1d6c03d8,2016-05-18 17:18:45.086
undefined,5706d52f1450d34ca260c3fc,2016-04-13 17:44:56.116
Direct - Paid Search (brand) - Organic Search,56f17f9a8d260324b5cbf33e,2016-03-24 15:51:22.894
Phone,56a6443b69702d0b119a0600,2016-01-27 19:04:10.969
Direct - Paid Search (brand) - Organic Search,570719fca6a4f2214b9b46d9,2016-05-16 17:54:38.779
Direct - Paid Search (brand) - Organic Search,560c785069702d0bddbe0000,2015-10-29 17:34:29.909
Facebook Ads,57179bb4a6a4f27f53c89712,2016-05-03 16:57:07.607
Direct - Paid Search (brand) - Organic Search,5711248007cabc117d889611,2016-04-21 19:03:35.583
Affiliate,5707f600ea9f7751a9437c38,2016-04-11 15:44:31.585
Referral,5705b02e8d26031ce757f4e3,2016-04-12 14:55:51.02
Direct - Paid Search (brand) - Organic Search,57028c5607cabc50f5dc4721,2016-04-05 18:37:03.191
Phone,56f542bcea9f777de6a7b4ee,2016-03-29 21:49:05.899
Phone,57308b38ea9f77030b4ea6af,2016-05-16 20:51:40.95
Facebook Ads,5709177507cabc5d7e5aa533,2016-04-18 14:18:19.492
Facebook Ads,5705a83aa6a4f25907d90ec7,2016-04-12 20:56:57.483
Facebook Ads,5706f9f7ea9f771ce0139a23,2016-04-12 16:24:17.255
Phone,5706a84507cabc103b33f62e,2016-04-13 18:43:57.003
Direct - Paid Search (brand) - Organic Search,5712c86bea9f772fcd14263b,2016-05-10 18:25:00.415
Email - PillPack,56f03fc807cabc5d15d998a7,2016-04-19 18:20:32.795
Phone,56c742345301d020a8535a0d,2016-02-22 16:35:29.53
undefined,56fd266307cabc1025f9577c,2016-03-31 15:50:57.136
Direct - Paid Search (brand) - Organic Search,56faf049ea9f7744e606dafd,2016-04-04 17:11:59.682
Direct - Paid Search (brand) - Organic Search,55ec7b0769702d12509b0000,2015-09-08 19:54:23.687
Email - PillPack,56f1418dea9f7779933d3a7c,2016-04-07 16:45:45.108
Facebook Ads,56f4b0d8a6a4f217c9dd0995,2016-04-02 15:19:04.771
Facebook Ads,570a8785a6a4f23abd64e8d9,2016-04-19 14:52:37.479
Direct - Paid Search (brand) - Organic Search,571b92721450d3111bae4185,2016-05-06 20:31:32.947
Phone,56d8af47a6a4f2647c2cbc51,2016-03-16 19:59:16.082
Phone,570d1169ea9f772a3a9ddb3e,2016-04-26 14:59:50.807
Phone,5684115369702d3775750100,2016-05-16 23:01:17.801
Phone,570bcd458d26037181c4ab4d,2016-04-15 17:37:24.899
Phone,5704101d8d26034b4f6ab35f,2016-04-13 20:18:29.139
Phone,562eb79469702d0f8c5f0000,2016-04-20 21:15:23.889
Phone,570eb675a6a4f21dcffe87f9,2016-04-19 13:10:32.945
undefined,57191bae1450d312681a9a10,2016-04-29 18:57:29.923
Phone,56f44f3007cabc52ceefecbf,2016-04-06 15:38:39.32
Phone,5707d19807cabc782411d376,2016-04-14 15:51:19.948
Phone,57193a32a6a4f20dd4e1caa3,2016-04-28 16:12:51.002
Phone,5614361a69702d2758a30000,2016-05-03 21:40:15.223
Phone,56aeb217f46b3e2260bdfce8,2016-05-06 14:31:50.564
Facebook Ads,570ffbf61450d3728af72caa,2016-04-25 19:24:42.631
Direct - Paid Search (brand) - Organic Search,570bcb62a6a4f25cbd38a28b,2016-04-18 20:41:13.738
Phone,5717f6268d260353421c5b0b,2016-04-28 20:22:22.068
Phone,570ffd2c8d2603110a019832,2016-04-29 14:22:13.652
Phone,57154428ea9f774d8b7b2252,2016-04-19 18:18:42.093
Phone,56ef13d9a6a4f21ba5e821bc,2016-05-04 19:57:51.293
Facebook Ads,5715cd051450d379086b8b55,2016-04-29 22:09:51.766
undefined,56d53cf307cabc0b7493ed0f,2016-04-19 13:26:02.265
Direct - Paid Search (brand) - Organic Search,5579a46069702d6ff90a0000,2015-06-16 15:32:21.917
Phone,571a662b8d260347325ba4fb,2016-05-09 18:21:45.265
Facebook Ads,56ba1d955301d062c8766013,2016-02-10 19:41:29.187
Phone,5718e385a6a4f2250f1299fd,2016-05-05 21:31:19.065
Phone,570fff6fea9f770eb7dcc6a6,2016-04-25 22:07:26.333
Phone,5718fa1fea9f77511ea583db,2016-04-27 21:33:07.705
Facebook Ads,568da71669702d52bfa60000,2016-05-13 18:23:36.414
Direct - Paid Search (brand) - Organic Search,57177ff907cabc51f0dab134,2016-05-02 21:32:11.466
Facebook Ads,5705c9388d26035b0f57f3d3,2016-04-29 21:07:38.109
Referral,57164d1c1450d374bf6b8d1b,2016-04-25 21:13:51.807
Phone,571802d7ea9f7760d26c3a84,2016-05-05 20:40:46.173
Phone,56d0111d07cabc54b81bbc66,2016-04-30 15:45:37.408
Phone,5723d3131450d356dd3dff2b,2016-05-09 19:39:02.726
Phone,56dcc7cf07cabc635731ef21,2016-04-21 14:45:43.681
Phone,571954c207cabc738d317055,2016-05-05 22:29:09.712
Phone,5717ff7907cabc6c3c025973,2016-04-28 21:08:32.62
Direct - Paid Search (brand) - Organic Search,568ae2f369702d24db910000,2016-01-06 18:12:39.561
Direct - Paid Search (brand) - Organic Search,5713e83c1450d323b3482c0a,2016-04-22 19:53:12.963
Phone,5730e8818d26031bdac57e72,2016-05-17 16:59:49.821
Phone,570d256b1450d321827522be,2016-04-27 20:34:26.494
Facebook Ads,56ac9e61f46b3e27607e79f2,2016-02-02 18:44:17.316
Referral,547c01a669702d26d2000000,2015-09-01 12:48:10.161
Facebook Ads,57146dffea9f772fec7b1d16,2016-04-28 21:41:09.383
Phone,571fbde3ea9f7770a9a84154,2016-05-03 18:12:54.219
Phone,5735db638d26037a14d49837,2016-05-18 16:03:14.962
Phone,56d30ce3a6a4f22f6e46707e,2016-05-03 15:47:18.968
Direct - Paid Search (brand) - Organic Search,570aaa26ea9f772d2149a713,2016-04-20 17:16:19.581
Referral,5712d56207cabc0e1d1d9fdb,2016-05-09 19:32:13.211
Facebook Ads,567c21db69702d28f2520100,2016-01-20 17:19:08.581
Facebook Ads,5711cc88a6a4f2489c9ee06e,2016-04-22 18:00:24.773
Direct - Paid Search (brand) - Organic Search,57110eea8d260351054e0876,2016-04-20 18:28:47.755
Direct - Paid Search (brand) - Organic Search,5572fdee69702d10cb000000,2015-07-21 13:32:05.753
undefined,570846f71450d34fcd8332c0,2016-04-21 15:14:38.906
Phone,56d05d258d26036161bccba1,2016-03-10 22:28:45.695
Phone,57162f87a6a4f228abc894cf,2016-05-02 15:18:55.191
Facebook Ads,570db60aea9f777e050cddb0,2016-04-19 14:12:37.115
Facebook Ads,5718a8b007cabc38f702585a,2016-05-02 13:12:08.755
Facebook Ads,5724d3658d26036db285d0da,2016-05-06 14:16:17.061
Phone,57166292ea9f777e25655faf,2016-05-02 21:57:51.138
Phone,571e5db21450d328cccea860,2016-05-04 17:03:51.003
Facebook Ads,571280b21450d30dd0482b6e,2016-04-22 14:16:57.752
Direct - Paid Search (brand) - Organic Search,57218c55ea9f7721fd94edce,2016-05-16 14:36:51.085
Direct - Paid Search (brand) - Organic Search,55dcf81669702d2ae0000000,2015-09-09 13:44:11.703
Phone,57237e3a8d26037fa676e47f,2016-05-03 18:54:31.576
Facebook Ads,57131d311450d31175482cce,2016-04-29 17:58:23.689
Direct - Paid Search (brand) - Organic Search,570e7d6e8d26032c4ecde0e7,2016-04-22 14:30:12.373
